Id,WnvPresent
307,0.0709391849086
308,0.0210041488916
309,0.00332143347159
310,0.0210041488916
311,0.0460453378174
312,0.0210041488916
313,0.0952795677547
314,0.00382324913773
315,0.0952795677547
316,0.00382324913773
317,0.0826030479588
318,0.0826030479588
319,0.10184105497
320,0.0826030479588
321,0.0974420856325
322,0.0466640968549
323,0.00416360033235
324,0.0370951120472
325,0.00402643144442
326,0.0370951120472
327,0.0774361337958
328,0.0370951120472
329,0.00290130665686
330,0.00304641563032
331,0.0852832912905
332,0.0369062433686
333,0.0369062433686
334,0.0369062433686
335,0.0703467472014
336,0.0369062433686
337,0.0695828560077
338,0.00331419221739
339,0.00312091475892
340,0.0224203082114
341,0.0224203082114
342,0.0224203082114
343,0.0572502839542
344,0.0224203082114
345,0.0724264709889
346,0.00348034266668
347,0.0700460026687
348,0.0358547440906
349,0.0034567406039
350,0.0358547440906
351,0.0688160310922
352,0.0358547440906
353,0.00267218450442
354,0.0175286089633
355,0.00267218450442
356,0.00285290387649
357,0.00285290387649
358,0.00285290387649
359,0.0383357513177
360,0.00285290387649
361,0.148530353787
362,0.0048122239072
363,0.146654148662
364,0.0047812571603
365,0.0047812571603
366,0.0989564832063
367,0.117506907544
368,0.0989564832063
369,0.0904243164115
370,0.00315895670442
371,0.117935581406
372,0.0794671704822
373,0.0794671704822
374,0.0794671704822
375,0.0830700895953
376,0.0794671704822
377,0.0725625571142
378,0.0474433250279
379,0.0777506826883
380,0.00422444883435
381,0.0538914201198
382,0.0538914201198
383,0.0891010754066
384,0.0538914201198
385,0.0396734766052
386,0.00332773787278
387,0.0881254378878
388,0.00330413581
389,0.0314594277985
390,0.0314594277985
391,0.0629890582033
392,0.0314594277985
393,0.00283159903532
394,0.0029864773677
395,0.00283159903532
396,0.00291868206804
397,0.00291868206804
398,0.00291868206804
399,0.0400980781678
400,0.00291868206804
401,0.0768396108168
402,0.00327064352593
403,0.00303612871015
404,0.0290229544695
405,0.00327064352593
406,0.0290229544695
407,0.0625559949007
408,0.0290229544695
409,0.00272353138037
410,0.00286969383164
411,0.055411309406
412,0.00286969383164
413,0.00286969383164
414,0.00286969383164
415,0.0387162929215
416,0.00286969383164
417,0.00272353138037
418,0.00286969383164
419,0.00272353138037
420,0.00286969383164
421,0.00286969383164
422,0.00286969383164
423,0.0387162929215
424,0.00286969383164
425,0.048245197069
426,0.00346655546579
427,0.0687099156702
428,0.00346655546579
429,0.00346655546579
430,0.0231482281482
431,0.0591950209384
432,0.0231482281482
433,0.00271728228134
434,0.0174459410989
435,0.00271728228134
436,0.00282145962331
437,0.00282145962331
438,0.00282145962331
439,0.0387222816284
440,0.00282145962331
441,0.00278605778321
442,0.00291776509581
443,0.0767459085762
444,0.025389013726
445,0.00287503110943
446,0.025389013726
447,0.0498038798475
448,0.025389013726
449,0.00272353138037
450,0.00286969383164
451,0.00272353138037
452,0.00286969383164
453,0.00286969383164
454,0.00286969383164
455,0.0387162929215
456,0.00286969383164
457,0.00249261363592
458,0.00257874821223
459,0.00249261363592
460,0.00253087179273
461,0.00253087179273
462,0.00253087179273
463,0.0345776644134
464,0.00253087179273
465,0.0026160878657
466,0.00276747294941
467,0.0026160878657
468,0.00271996539849
469,0.00271996539849
470,0.00271996539849
471,0.0371817980118
472,0.00271996539849
473,0.173170054094
474,0.0737027029766
475,0.14921807406
476,0.11348322229
477,0.00526372177171
478,0.11348322229
479,0.134692653716
480,0.11348322229
481,0.0759535380372
482,0.00323259353171
483,0.114626518446
484,0.0802458667827
485,0.0032152153004
486,0.0802458667827
487,0.0799202908337
488,0.0802458667827
489,0.0022773718792
490,0.0026245915053
491,0.0022773718792
492,0.00258015643943
493,0.00258015643943
494,0.00258015643943
495,0.0325439781004
496,0.00258015643943
497,0.120180887238
498,0.00511071512815
499,0.156735215664
500,0.0637313989694
501,0.00508434208516
502,0.00508434208516
503,0.107545122658
504,0.0637313989694
505,0.00284282845955
506,0.0029457398227
507,0.0889315017073
508,0.031504249359
509,0.031504249359
510,0.031504249359
511,0.0628626216235
512,0.031504249359
513,0.00275734752061
514,0.00293754331394
515,0.09136965631
516,0.00293754331394
517,0.00293754331394
518,0.0199253532069
519,0.0493075272639
520,0.0199253532069
521,0.0362144317563
522,0.101517710622
523,0.0652912769324
524,0.00375655371982
525,0.00375655371982
526,0.0386898199224
527,0.0812645053061
528,0.0386898199224
529,0.0802262736753
530,0.0840075361921
531,0.0923482485374
532,0.0832338261529
533,0.00307117806511
534,0.0832338261529
535,0.0820255969107
536,0.0832338261529
537,0.00234733621334
538,0.00250195970408
539,0.00234733621334
540,0.00250195970408
541,0.00250195970408
542,0.00250195970408
543,0.0335925841731
544,0.00250195970408
545,0.00272353138037
546,0.00286969383164
547,0.00272353138037
548,0.00286969383164
549,0.00286969383164
550,0.00286969383164
551,0.0387162929215
552,0.00286969383164
553,0.105392935173
554,0.0521503677276
555,0.00412756699243
556,0.0503465689437
557,0.0503465689437
558,0.0503465689437
559,0.0901234156454
560,0.0503465689437
561,0.0025156958745
562,0.00268982914446
563,0.0025156958745
564,0.00268982914446
565,0.00268982914446
566,0.00268982914446
567,0.0351398928534
568,0.00268982914446
569,0.0429314229287
570,0.0677748513016
571,0.073327698177
572,0.0336675481767
573,0.00331821997787
574,0.0336675481767
575,0.0699740782622
576,0.0336675481767
577,0.0030010848827
578,0.00317708741714
579,0.0925493919064
580,0.00317708741714
581,0.0341071796665
582,0.0341071796665
583,0.0731711127717
584,0.0341071796665
585,0.0968358725586
586,0.00392842564739
587,0.0827563079387
588,0.00390482358461
589,0.00390482358461
590,0.0427411072562
591,0.0885054337253
592,0.0427411072562
593,0.00270625079714
594,0.00284894910221
595,0.00270625079714
596,0.00280275860598
597,0.00280275860598
598,0.00280275860598
599,0.0385466927711
600,0.00280275860598
601,0.111369314252
602,0.0670527117968
603,0.154019211877
604,0.0758089194181
605,0.00527950577155
606,0.0758089194181
607,0.118298500926
608,0.0758089194181
609,0.00281915233116
610,0.00298327135146
611,0.06617959986
612,0.00298327135146
613,0.00298327135146
614,0.00298327135146
615,0.0419177566526
616,0.00298327135146
617,0.0515040511053
618,0.00352851860949
619,0.0823461643115
620,0.00350491654671
621,0.00350491654671
622,0.0321141557679
623,0.0676602294057
624,0.0321141557679
625,0.0679153752061
626,0.0586028390533
627,0.131599835282
628,0.0560143676669
629,0.00464648504994
630,0.0560143676669
631,0.0982002512847
632,0.0560143676669
633,0.0722404503817
634,0.00300021031835
635,0.00284344142142
636,0.00300021031835
637,0.00300021031835
638,0.0290955211584
639,0.0624883335724
640,0.0290955211584
641,0.0322622582466
642,0.00298820661028
643,0.00282207371369
644,0.002937807675
645,0.002937807675
646,0.002937807675
647,0.0420973643498
648,0.002937807675
649,0.0865828016617
650,0.00333714625179
651,0.101596402985
652,0.0779327182249
653,0.0779327182249
654,0.0779327182249
655,0.0904254833638
656,0.0779327182249
657,0.00241171461453
658,0.00256798850987
659,0.00241171461453
660,0.00256798850987
661,0.00256798850987
662,0.00256798850987
663,0.0336861770778
664,0.00256798850987
665,0.0357976388645
666,0.0408843495411
667,0.0817037319678
668,0.0278506262632
669,0.0278506262632
670,0.0278506262632
671,0.0657028064465
672,0.0278506262632
673,0.00312182811494
674,0.00331708999383
675,0.079986142745
676,0.0141318951259
677,0.0032708994976
678,0.0141318951259
679,0.0456507154052
680,0.0141318951259
681,0.00283328216654
682,0.00301253512599
683,0.00283328216654
684,0.00296164709048
685,0.00296164709048
686,0.00296164709048
687,0.0407092752346
688,0.00296164709048
689,0.00269822891072
690,0.00289496427995
691,0.0543102035071
692,0.00284407624445
693,0.00284407624445
694,0.00284407624445
695,0.0394519269338
696,0.00284407624445
697,0.00311140249054
698,0.00332708540984
699,0.102911850913
700,0.0237935219523
701,0.0237935219523
702,0.0237935219523
703,0.0573738192371
704,0.0237935219523
705,0.032046717027
706,0.00313708409167
707,0.00299050174386
708,0.00308619605616
709,0.00308619605616
710,0.00308619605616
711,0.0448644736434
712,0.00308619605616
713,0.0521264984873
714,0.00332539689595
715,0.00320425055655
716,0.021515232535
717,0.00327450886044
718,0.021515232535
719,0.0520489104349
720,0.021515232535
721,0.0916250270517
722,0.00370377005392
723,0.0998075011344
724,0.0513286004591
725,0.00366039390177
726,0.0513286004591
727,0.0823850968482
728,0.0513286004591
729,0.122993174429
730,0.00526699831359
731,0.167365871252
732,0.0830779231522
733,0.0830779231522
734,0.00519214406647
735,0.127022375377
736,0.0830779231522
737,0.0427749816701
738,0.00348368663746
739,0.0897679492482
740,0.0242071152349
741,0.00344095265108
742,0.0242071152349
743,0.0589196011694
744,0.0242071152349
745,0.124702505723
746,0.0617924735158
747,0.136279428657
748,0.0656803678091
749,0.00533754870708
750,0.0656803678091
751,0.112938848004
752,0.0656803678091
753,0.0905368258575
754,0.00383311758931
755,0.115798320844
756,0.00380800891627
757,0.00380800891627
758,0.0489366776858
759,0.0859491753449
760,0.0489366776858
761,0.0523266395974
762,0.00331232106367
763,0.00318259542217
764,0.00331232106367
765,0.00331232106367
766,0.00331232106367
767,0.0461723905584
768,0.0205794648926
769,0.225916984548
770,0.00643786592402
771,0.26110956687
772,0.00632185338389
773,0.00632185338389
774,0.137325040583
775,0.163227169975
776,0.137325040583
777,0.0787615177161
778,0.0050178497864
779,0.200054305655
780,0.00493981293846
781,0.00493981293846
782,0.0650028924759
783,0.106039952069
784,0.0650028924759
785,0.00336723591343
786,0.00319885152989
787,0.0482991904841
788,0.00314796349439
789,0.00314796349439
790,0.00314796349439
791,0.045165021398
792,0.00314796349439
793,0.0029207118639
794,0.0030630052019
795,0.0029207118639
796,0.00301211716639
797,0.00301211716639
798,0.00301211716639
799,0.0406716957849
800,0.00301211716639
801,0.00339316313954
802,0.00357709283929
803,0.084941294511
804,0.0218651476123
805,0.00352620480379
806,0.00352620480379
807,0.0543239699424
808,0.0218651476123
809,0.0363270464339
810,0.00231714271812
811,0.0362589993917
812,0.0022729682859
813,0.0022729682859
814,0.0149977882771
815,0.0358722527867
816,0.0149977882771
817,0.0912907077155
818,0.00252263538539
819,0.0705494054501
820,0.0024836071051
821,0.0024836071051
822,0.0450792470194
823,0.0750291496856
824,0.0450792470194
825,0.120055082475
826,0.0800604123598
827,0.00349325729983
828,0.0729068053994
829,0.0729068053994
830,0.0729068053994
831,0.101628201253
832,0.0729068053994
833,0.0901341445735
834,0.0574417452478
835,0.117085794896
836,0.00436619822703
837,0.00436619822703
838,0.0566918633504
839,0.0933489027501
840,0.0566918633504
841,0.00263983305106
842,0.00274198668596
843,0.00263983305106
844,0.00274198668596
845,0.00274198668596
846,0.00274198668596
847,0.0367616731738
848,0.00274198668596
849,0.00265924191633
850,0.0168309622792
851,0.00265924191633
852,0.00276379583831
853,0.00276379583831
854,0.00276379583831
855,0.0377197440769
856,0.00276379583831
857,0.140701764168
858,0.00570483211484
859,0.00584312104371
860,0.08107830164
861,0.08107830164
862,0.08107830164
863,0.12020019013
864,0.08107830164
865,0.00288897160792
866,0.00303126494592
867,0.00288897160792
868,0.00298037691042
869,0.00298037691042
870,0.00298037691042
871,0.0403147048862
872,0.00298037691042
873,0.00195265118282
874,0.0020876234324
875,0.00195265118282
876,0.00204344900019
877,0.00204344900019
878,0.00204344900019
879,0.0278190960996
880,0.00204344900019
881,0.0536743957015
882,0.0034748931103
883,0.00335503199828
884,0.00342400507479
885,0.0151045930913
886,0.0151045930913
887,0.0480407422082
888,0.0151045930913
889,0.0740387186917
890,0.0026683790298
891,0.127098399698
892,0.0026003814935
893,0.0026003814935
894,0.0600848656652
895,0.0758011759954
896,0.0600848656652
897,0.1045822469
898,0.0701961539985
899,0.137298876158
900,0.00464646463466
901,0.00464646463466
902,0.0641325915401
903,0.101803739456
904,0.0641325915401
905,0.00292893225438
906,0.00314606052888
907,0.0791768824333
908,0.035990802387
909,0.00314606052888
910,0.035990802387
911,0.0746420593154
912,0.035990802387
913,0.00271127954656
914,0.00285941892818
915,0.00271127954656
916,0.00281322843195
917,0.00281322843195
918,0.00281322843195
919,0.0387989061035
920,0.00281322843195
921,0.132761485122
922,0.0873165703581
923,0.205816157973
924,0.00571441846426
925,0.00571441846426
926,0.078484580532
927,0.113589491865
928,0.078484580532
929,0.0905059048698
930,0.00470649251115
931,0.124544625202
932,0.0668248009133
933,0.00468138383812
934,0.0668248009133
935,0.109204018196
936,0.0668248009133
937,0.201957187007
938,0.171705012495
939,0.197674491408
940,0.00515149998269
941,0.00515149998269
942,0.139307029164
943,0.155844686172
944,0.00515149998269
945,0.123800683071
946,0.123022144368
947,0.115982291931
948,0.0897715950935
949,0.0897715950935
950,0.0897715950935
951,0.122840099301
952,0.0897715950935
953,0.0028515684231
954,0.0030575189597
955,0.0858273259608
956,0.0030575189597
957,0.0030575189597
958,0.0030575189597
959,0.0425088916619
960,0.0030575189597
961,0.103588620864
962,0.058053997871
963,0.00434129069335
964,0.0967606659625
965,0.00452291180251
966,0.0967606659625
967,0.114427380703
968,0.0967606659625
969,0.16073716519
970,0.156228560557
971,0.1788382287
972,0.00545132244612
973,0.118105440127
974,0.118105440127
975,0.133053753343
976,0.118105440127
977,0.0968594292603
978,0.0615382662376
979,0.00411026921546
980,0.055304843516
981,0.055304843516
982,0.055304843516
983,0.0856539386995
984,0.055304843516
985,0.00301342541784
986,0.00319624177423
987,0.0949544699621
988,0.0131787108775
989,0.0131787108775
990,0.0131787108775
991,0.0453396825518
992,0.0131787108775
993,0.0479981387818
994,0.0531228061101
995,0.102180420126
996,0.00421699910867
997,0.00421699910867
998,0.0504997206993
999,0.0890085474552
1000,0.0504997206993
1001,0.0026655769259
1002,0.00281466010419
1003,0.0026655769259
1004,0.00276377206869
1005,0.00276377206869
1006,0.00276377206869
1007,0.0376514350499
1008,0.00276377206869
1009,0.128977487093
1010,0.128726389415
1011,0.129067521523
1012,0.104076003273
1013,0.00498202562095
1014,0.104076003273
1015,0.126945694473
1016,0.104076003273
1017,0.113791430158
1018,0.146118692745
1019,0.128829251171
1020,0.101845999231
1021,0.00487236162784
1022,0.101845999231
1023,0.124160976512
1024,0.101845999231
1025,0.0397558459685
1026,0.064401748073
1027,0.0688461395433
1028,0.030564636905
1029,0.00317882827399
1030,0.030564636905
1031,0.0662347892439
1032,0.030564636905
1033,0.0669757773
1034,0.100807393185
1035,0.186318804746
1036,0.086609797622
1037,0.086609797622
1038,0.086609797622
1039,0.101020291421
1040,0.086609797622
1041,0.0508471174794
1042,0.00335361197294
1043,0.154602640811
1044,0.033609562176
1045,0.033609562176
1046,0.033609562176
1047,0.0680256296967
1048,0.033609562176
1049,0.0700054715273
1050,0.00364258602967
1051,0.0796774987529
1052,0.0680356163259
1053,0.0680356163259
1054,0.0680356163259
1055,0.0713108522544
1056,0.0680356163259
1057,0.141287287659
1058,0.113535613692
1059,0.175571280794
1060,0.00508359468755
1061,0.00508359468755
1062,0.105840197526
1063,0.123453135812
1064,0.105840197526
1065,0.00245580878707
1066,0.00262398876958
1067,0.07004023426
1068,0.0174283669013
1069,0.0174283669013
1070,0.0174283669013
1071,0.0412046455161
1072,0.0174283669013
1073,0.00261914500134
1074,0.0161820373497
1075,0.0531174617556
1076,0.00272049919053
1077,0.00272049919053
1078,0.00272049919053
1079,0.0364382266734
1080,0.00272049919053
1081,0.00264655878411
1082,0.0027513048502
1083,0.00264655878411
1084,0.0027513048502
1085,0.0027513048502
1086,0.0027513048502
1087,0.0369368789163
1088,0.0027513048502
1089,0.00249261363592
1090,0.00257874821223
1091,0.0498425106002
1092,0.00253087179273
1093,0.00253087179273
1094,0.00253087179273
1095,0.0345776644134
1096,0.00253087179273
1097,0.00338825690082
1098,0.085998469296
1099,0.158227784576
1100,0.0825025873441
1101,0.0825025873441
1102,0.0825025873441
1103,0.0971538443678
1104,0.0825025873441
1105,0.0903811018862
1106,0.0571126651261
1107,0.103942966517
1108,0.053115211916
1109,0.053115211916
1110,0.053115211916
1111,0.0977075272352
1112,0.053115211916
1113,0.0979159565079
1114,0.0642546432899
1115,0.113798801291
1116,0.0586859182831
1117,0.0586859182831
1118,0.0586859182831
1119,0.10727919548
1120,0.0586859182831
1121,0.106857936191
1122,0.0637540718295
1123,0.120968243247
1124,0.0581442602333
1125,0.0581442602333
1126,0.0581442602333
1127,0.109609162173
1128,0.0581442602333
1129,0.0398142972884
1130,0.0218306736253
1131,0.0659369084036
1132,0.00295210805712
1133,0.00295210805712
1134,0.00295210805712
1135,0.0430519963159
1136,0.00295210805712
1137,0.0962512642427
1138,0.070089120045
1139,0.115904302209
1140,0.0608759807431
1141,0.0608759807431
1142,0.0608759807431
1143,0.0999722137319
1144,0.0608759807431
1145,0.0725637305439
1146,0.0392792209014
1147,0.113199263462
1148,0.00516705066927
1149,0.00516705066927
1150,0.00516705066927
1151,0.0754651790428
1152,0.00516705066927
1153,0.0465337755421
1154,0.0339227084348
1155,0.0653449682138
1156,0.0213605632938
1157,0.0213605632938
1158,0.0213605632938
1159,0.053252904499
1160,0.0213605632938
1161,0.0485305522525
1162,0.0346839552507
1163,0.0677259078761
1164,0.0220418910365
1165,0.0220418910365
1166,0.0220418910365
1167,0.0565314049868
1168,0.0220418910365
1169,0.0485305522525
1170,0.0346839552507
1171,0.0677259078761
1172,0.0220418910365
1173,0.0220418910365
1174,0.0220418910365
1175,0.0565314049868
1176,0.0220418910365
1177,0.112555971606
1178,0.0971879184351
1179,0.115909559767
1180,0.0968054355446
1181,0.0968054355446
1182,0.0968054355446
1183,0.117205929266
1184,0.0968054355446
1185,0.125645882558
1186,0.10718999663
1187,0.130007860064
1188,0.106778808346
1189,0.106778808346
1190,0.106778808346
1191,0.128569954193
1192,0.106778808346
1193,0.0684545296198
1194,0.0451448545164
1195,0.0802898433957
1196,0.034291407206
1197,0.034291407206
1198,0.034291407206
1199,0.0759817182922
1200,0.034291407206
1201,0.0667458348651
1202,0.0431284996636
1203,0.0747225301669
1204,0.0312014548428
1205,0.0312014548428
1206,0.0312014548428
1207,0.0663269668276
1208,0.0312014548428
1209,0.00986285095637
1210,0.00191217944567
1211,0.0126752859296
1212,0.00190415091632
1213,0.00190415091632
1214,0.0105405675878
1215,0.0106033929007
1216,0.0105405675878
1217,0.00127320328364
1218,0.00137273419704
1219,0.00127320328364
1220,0.00137273419704
1221,0.00137273419704
1222,0.00137273419704
1223,0.00627910421999
1224,0.00137273419704
1225,0.00786902359516
1226,0.00155974850473
1227,0.00882546183292
1228,0.00815157190475
1229,0.00815157190475
1230,0.00815157190475
1231,0.00766565247678
1232,0.00815157190475
1233,0.00729975188653
1234,0.00139798451352
1235,0.00651862084039
1236,0.00804854582379
1237,0.00804854582379
1238,0.00804854582379
1239,0.00701103551961
1240,0.00804854582379
1241,0.00126656874466
1242,0.00135347451116
1243,0.00126656874466
1244,0.00133271658742
1245,0.00133271658742
1246,0.00133271658742
1247,0.00651673714218
1248,0.00133271658742
1249,0.00594462829844
1250,0.00604630550589
1251,0.00594462829844
1252,0.00142614406756
1253,0.00142614406756
1254,0.00643650755605
1255,0.00772277982508
1256,0.00643650755605
1257,0.0012992178228
1258,0.00748634845535
1259,0.0012992178228
1260,0.00136656495961
1261,0.00136656495961
1262,0.00136656495961
1263,0.00675207286175
1264,0.00136656495961
1265,0.00128486397818
1266,0.00137374793784
1267,0.00128486397818
1268,0.00137374793784
1269,0.00137374793784
1270,0.00137374793784
1271,0.0067659096745
1272,0.00137374793784
1273,0.00720207620882
1274,0.00660198818289
1275,0.00703253244529
1276,0.00153246667213
1277,0.00153246667213
1278,0.00674058789976
1279,0.00836980884647
1280,0.00674058789976
1281,0.0101061342913
1282,0.00722379634989
1283,0.0138773887422
1284,0.00138111749369
1285,0.00138111749369
1286,0.00748332453429
1287,0.00716458638507
1288,0.00748332453429
1289,0.00631251831042
1290,0.00138789451437
1291,0.00128414196391
1292,0.00744006953109
1293,0.00137320560108
1294,0.00744006953109
1295,0.00767039737211
1296,0.00744006953109
1297,0.005548750434
1298,0.00129960343732
1299,0.00712604839716
1300,0.00131386427661
1301,0.00131386427661
1302,0.00693428762847
1303,0.00675052010417
1304,0.00693428762847
1305,0.0128107936542
1306,0.0014099349428
1307,0.00713426174244
1308,0.00139326364538
1309,0.00139326364538
1310,0.00762257143377
1311,0.00688819770994
1312,0.00762257143377
1313,0.00126413968268
1314,0.00136849169209
1315,0.00126413968268
1316,0.00134642358301
1317,0.00134642358301
1318,0.00134642358301
1319,0.00676985837576
1320,0.00134642358301
1321,0.00612998052231
1322,0.00140884110851
1323,0.0135652010596
1324,0.00613606921295
1325,0.00613606921295
1326,0.00613606921295
1327,0.00560695793882
1328,0.00613606921295
1329,0.00105897221365
1330,0.00123424963821
1331,0.00105897221365
1332,0.00123424963821
1333,0.00123424963821
1334,0.00123424963821
1335,0.00533988564501
1336,0.00123424963821
1337,0.0012935322707
1338,0.001397201266
1339,0.0012935322707
1340,0.001397201266
1341,0.001397201266
1342,0.001397201266
1343,0.00680473361944
1344,0.001397201266
1345,0.0061703697373
1346,0.00132539907295
1347,0.00664761469531
1348,0.00130707784347
1349,0.00130707784347
1350,0.00623152153897
1351,0.00713785131943
1352,0.00623152153897
1353,0.0079114143444
1354,0.00173454185884
1355,0.0102060836217
1356,0.0092346447462
1357,0.0017286517886
1358,0.0092346447462
1359,0.00908560352587
1360,0.0092346447462
1361,0.00890255659386
1362,0.00185380406469
1363,0.0128820618244
1364,0.00184791399446
1365,0.00184791399446
1366,0.0101883787852
1367,0.0109704790371
1368,0.0101883787852
1369,0.0046298466961
1370,0.00148091822687
1371,0.00468389435197
1372,0.00709559689162
1373,0.00147540474411
1374,0.00709559689162
1375,0.006989638616
1376,0.00709559689162
1377,0.00129822474722
1378,0.00138856085167
1379,0.00129822474722
1380,0.00138856085167
1381,0.00138856085167
1382,0.00138856085167
